,Total_length,Mavlink_Count,Status
1496,3388,32,0
1497,3641,35,0
1498,3623,35,0
1499,3307,31,0
1500,3324,31,0
1501,3444,33,0
1502,3398,32,0
1503,3277,31,0
1504,3326,31,0
1505,3685,34,0
1506,3461,33,0
1507,3372,32,0
1508,3583,35,0
1509,3370,32,0
1510,3399,32,0
1511,3308,31,0
1512,3324,31,0
1513,3277,31,0
1514,3399,32,0
1515,3684,34,0
1516,3388,32,0
1517,3372,32,0
1518,3757,37,0
1519,3308,31,0
1520,3324,31,0
1521,3307,31,0
1522,3399,32,0
1523,3277,31,0
1524,3324,31,0
1525,3686,34,0
1526,3462,33,0
1527,3427,33,0
1528,3582,35,0
1529,3373,32,0
1530,3397,32,0
1531,3308,31,0
1532,3325,31,0
1533,3277,31,0
1534,3398,32,0
1535,3685,34,0
1536,3387,32,0
1537,3508,33,0
1538,3623,35,0
1539,3306,31,0
1540,3325,31,0
1541,3308,31,0
1542,3398,31,0
1543,3278,31,0
1544,3324,31,0
1545,3684,34,0
1546,3463,32,0
1547,3371,32,0
1548,3581,35,0
1549,3372,32,0
1550,3399,32,0
1551,3306,31,0
1552,3325,31,0
1553,3278,31,0
1554,3398,32,0
1555,3684,34,0
1556,3388,32,0
1557,3428,33,0
1558,3759,37,0
1559,3308,31,0
1560,3323,31,0
1561,3309,31,0
1562,3398,32,0
1563,3277,31,0
1564,3325,31,0
1565,3685,34,0
1566,3461,33,0
1567,3373,32,0
1568,3581,35,0
1569,3370,32,0
1570,3399,32,0
1571,3308,31,0
1572,3323,31,0
1573,3277,31,0
1574,3400,32,0
1575,3684,34,0
1576,3387,32,0
1577,3371,32,0
1578,3758,37,0
1579,3308,31,0
1580,3325,31,0
1581,3306,31,0
1582,3400,32,0
1583,3278,31,0
1584,3324,31,0
1585,3685,34,0
1586,3461,33,0
1587,3428,33,0
1588,3583,35,0
1589,3371,32,0
1590,3397,32,0
1591,3308,31,0
1592,3325,31,0
1593,3276,31,0
1594,3398,32,0
1595,3686,34,0
1596,3387,32,0
1597,3371,32,0
1598,3759,37,0
1599,3307,31,0
1600,3325,31,0
1601,3309,31,0
1602,3397,32,0
1603,3279,31,0
1604,3325,31,0
1605,3684,34,0
1606,3462,33,0
1607,3371,32,0
1608,3580,35,0
1609,3373,32,0
1610,3398,32,0
1611,3306,31,0
1612,3324,31,0
1613,3278,31,0
1614,3397,32,0
1615,3684,34,0
1616,3389,32,0
1617,3427,33,0
1618,3758,37,0
1619,3308,31,0
1620,3324,31,0
1621,3308,31,0
1622,3400,32,0
1623,3361,31,0
1624,3326,31,0
1625,3684,34,0
1626,3461,33,0
1627,3373,32,0
1628,3581,35,0
1629,3371,32,0
1630,3400,32,0
1631,3307,31,0
1632,3324,31,0
1633,3277,31,0
1634,3399,32,0
1635,3683,33,0
1636,3387,32,0
1637,3373,32,0
1638,3757,37,0
1639,3307,31,0
1640,3326,31,0
1641,3307,31,0
1642,3399,32,0
1643,3279,31,0
1644,3324,31,0
1645,3686,34,0
1646,3461,33,0
1647,3364,32,0
1648,3647,36,0
1649,3371,32,0
1650,3397,32,0
1651,3309,31,0
1652,3324,31,0
1653,3277,31,0
1654,3398,32,0
1655,3685,34,0
1656,3386,31,0
1657,3371,32,0
1658,3760,37,0
1659,3306,31,0
1660,3324,31,0
1661,3309,31,0
1662,3398,32,0
1663,3278,31,0
1664,3326,31,0
1665,3684,34,0
1666,3463,33,0
1667,3371,32,0
1668,3581,35,0
1669,3373,32,0
1670,3398,32,0
1671,3306,31,0
1672,3326,31,0
1673,3277,31,0
1674,3398,32,0
1675,3684,34,0
1676,3388,32,0
1677,3427,33,0
1678,3758,36,0
1679,3309,31,0
1680,3323,31,0
1681,3307,31,0
1682,3400,32,0
1683,3277,31,0
1684,3325,31,0
1685,3685,34,0
1686,3461,33,0
1687,3373,32,0
1688,3581,35,0
1689,3371,32,0
1690,3400,32,0
1691,3307,31,0
1692,3323,31,0
1693,3279,31,0
1694,3398,32,0
1695,3684,34,0
1696,3387,32,0
1697,3372,31,0
1698,3757,37,0
1699,3307,31,0
1700,3326,31,0
1701,3306,31,0
1702,3398,32,0
1703,3279,31,0
1704,3324,31,0
1705,3685,34,0
1706,3462,33,0
1707,3428,33,0
1708,3583,35,0
1709,3371,32,0
1710,3398,32,0
1711,3309,30,0
1712,3324,31,0
1713,3276,30,0
1714,3399,32,0
1715,3685,34,0
1716,3387,32,0
1717,3371,32,0
1718,3759,37,0
1719,3307,30,0
1720,3324,31,0
1721,3309,31,0
1722,3397,32,0
1723,3278,31,0
1724,3326,31,0
1725,3684,34,0
1726,3462,33,0
1727,3372,32,0
1728,3581,35,0
1729,3372,32,0
1730,3552,32,0
1731,3307,31,0
1732,3326,31,0
1733,3277,31,0
1734,3397,32,0
1735,3685,33,0
1736,3388,32,0
1737,3428,33,0
1738,3758,37,0
1739,3308,31,0
1740,3324,31,0
1741,3306,31,0
1742,3400,32,0
1743,3276,31,0
1744,3325,31,0
1745,3685,34,0
1746,3461,33,0
1747,3372,32,0
1748,3582,35,0
1749,3370,32,0
1750,3399,32,0
1751,3307,31,0
1752,3324,31,0
1753,3279,31,0
1754,3398,32,0
1755,3683,34,0
1756,3388,32,0
1757,3372,32,0
1758,3758,37,0
1759,3308,31,0
1760,3326,31,0
1761,3307,31,0
1762,3398,32,0
1763,3279,31,0
1764,3323,31,0
1765,3685,34,0
1766,3463,33,0
1767,3428,33,0
1768,3583,34,0
1769,3308,31,0
1770,3461,33,0
1771,3308,31,0
1772,3324,31,0
1773,3277,31,0
1774,3399,31,0
1775,3684,33,0
1776,3386,32,0
1777,3372,32,0
1778,3691,36,0
1779,3307,31,0
1780,3325,31,0
1781,3309,31,0
1782,3398,32,0
1783,3277,31,0
1784,3326,30,0
1785,3684,34,0
1786,3461,33,0
1787,3372,32,0
1788,3581,35,0
1789,3308,31,0
1790,3463,33,0
1791,3306,31,0
1792,3325,31,0
1793,3277,31,0
1794,3398,32,0
1795,3685,34,0
1796,3387,32,0
1797,3427,33,0
1798,3759,37,0
1799,3308,31,0
1800,3324,31,0
1801,3308,31,0
1802,3400,32,0
1803,3277,31,0
1804,3324,31,0
1805,3598,34,0
1806,3549,33,0
1807,3371,32,0
1808,3582,35,0
1809,3307,31,0
1810,3463,33,0
1811,3308,31,0
1812,3323,31,0
1813,3278,31,0
1814,3398,32,0
1815,3684,34,0
1816,3388,32,0
1817,3507,34,0
1818,3621,35,0
1819,3309,31,0
1820,3325,31,0
1821,3307,31,0
1822,3399,32,0
1823,3279,31,0
1824,3324,31,0
1825,3684,34,0
1826,3463,33,0
1827,3428,33,0
1828,3581,35,0
1829,3308,31,0
1830,3462,33,0
1831,3308,30,0
1832,3325,31,0
1833,3276,31,0
1834,3399,32,0
1835,3684,34,0
1836,3387,32,0
1837,3372,31,0
1838,3758,37,0
1839,3306,31,0
1840,3326,31,0
1841,3308,31,0
1842,3398,32,0
1843,3277,31,0
1844,3326,31,0
1845,3596,34,0
1846,3549,33,0
1847,3373,32,0
1848,3581,35,0
1849,3307,31,0
1850,3463,33,0
1851,3307,31,0
1852,3325,31,0
1853,3278,31,0
1854,3397,32,0
1855,3686,34,0
1856,3387,32,0
1857,3428,33,0
1858,3759,37,0
1859,3307,31,0
1860,3324,31,0
1861,3309,31,0
1862,3399,32,0
1863,3276,31,0
1864,3325,31,0
1865,3686,33,0
1866,3461,33,0
1867,3371,32,0
1868,3583,35,0
1869,3307,31,0
1870,3462,33,0
1871,3308,31,0
1872,3324,31,0
1873,3278,31,0
1874,3399,32,0
1875,3684,34,0
1876,3389,32,0
1877,3371,32,0
1878,3758,37,0
1879,3308,31,0
1880,3324,31,0
1881,3307,31,0
1882,3400,32,0
1883,3278,31,0
1884,3323,31,0
1885,3685,34,0
1886,3462,33,0
1887,3564,35,0
1888,3445,33,0
1889,3309,31,0
1890,3461,33,0
1891,3307,31,0
1892,3325,30,0
1893,3277,31,0
1894,3399,32,0
1895,3685,34,0
1896,3386,32,0
1897,3509,34,0
1898,3622,35,0
1899,3307,31,0
1900,3325,31,0
1901,3308,31,0
1902,3397,32,0
1903,3279,31,0
1904,3325,31,0
1905,3683,34,0
1906,3462,33,0
1907,3372,32,0
1908,3581,35,0
1909,3307,31,0
1910,3464,33,0
1911,3307,31,0
1912,3324,31,0
1913,3278,31,0
1914,3398,32,0
1915,3597,34,0
1916,3476,32,0
1917,3429,33,0
1918,3760,37,0
1919,3307,31,0
1920,3324,31,0
1921,3308,31,0
1922,3399,32,0
1923,3276,31,0
1924,3326,31,0
1925,3684,34,0
1926,3461,33,0
1927,3372,32,0
1928,3581,35,0
1929,3307,31,0
1930,3462,33,0
1931,3308,31,0
1932,3324,31,0
1933,3277,31,0
1934,3398,32,0
1935,3534,33,0
1936,3539,33,0
1937,3372,32,0
1938,3759,37,0
1939,3309,31,0
1940,3323,30,0
1941,3308,31,0
1942,3399,32,0
1943,3362,31,0
1944,3323,31,0
1945,3598,34,0
1946,3549,33,0
1947,3428,32,0
1948,3582,35,0
1949,3307,31,0
1950,3462,33,0
1951,3307,31,0
1952,3325,31,0
1953,3277,30,0
1954,3398,32,0
1955,3597,34,0
1956,3476,32,0
1957,3372,32,0
1958,3758,37,0
1959,3308,31,0
1960,3326,31,0
1961,3307,31,0
1962,3399,32,0
1963,3278,31,0
1964,3324,31,0
1965,3595,34,0
1966,3551,33,0
1967,3507,34,0
1968,3445,33,0
1969,3308,31,0
1970,3462,33,0
1971,3307,31,0
1972,3324,31,0
1973,3278,30,0
1974,3398,32,0
1975,3596,34,0
1976,3476,32,0
1977,3429,33,0
1978,3759,37,0
1979,3307,31,0
1980,3325,31,0
1981,3309,31,0
1982,3397,32,0
1983,3277,31,0
1984,3326,30,0
1985,3596,34,0
1986,3548,33,0
1987,3508,34,0
1988,3446,33,0
1989,3307,31,0
1990,3463,33,0
1991,3307,31,0
1992,3324,31,0
1993,3277,31,0
1994,3399,32,0
1995,3596,34,0
1996,3476,32,0
1997,3508,34,0
1998,3623,35,0
1999,3308,31,0
2000,3324,30,0
2001,3308,31,0
2002,3400,32,0
2003,3276,31,0
2004,3324,31,0
2005,3598,34,0
2006,3549,33,0
2007,3427,33,0
2008,3582,35,0
2009,3308,31,0
2010,3462,33,0
2011,3308,31,0
2012,3324,31,0
2013,3278,31,0
2014,3398,32,0
2015,3597,34,0
2016,3475,32,0
2017,3372,32,0
2018,3759,37,0
2019,3308,31,0
2020,3325,31,0
2021,3307,30,0
2022,3399,32,0
2023,3279,31,0
2024,3323,31,0
2025,3596,34,0
2026,3551,33,0
2027,3371,32,0
2028,3580,35,0
2029,3308,31,0
2030,3463,33,0
2031,3307,31,0
2032,3325,31,0
2033,3277,31,0
2034,3399,32,0
2035,3596,34,0
2036,3476,32,0
2037,3564,35,0
2038,3623,35,0
2039,3307,31,0
2040,3325,31,0
2041,3308,31,0
2042,3398,32,0
2043,3277,31,0
2044,3326,31,0
2045,3378,32,0
2046,3549,33,0
2047,3372,32,0
2048,3677,35,0
2049,3306,31,0
2050,3463,33,0
2051,3308,31,0
2052,3324,31,0
2053,3278,31,0
2054,3399,32,0
2055,3380,32,0
2056,3692,34,0
2057,3508,33,0
2058,3623,35,0
2059,3308,31,0
2060,3325,31,0
2061,3308,31,0
2062,3400,32,0
2063,3277,31,0
2064,3324,31,0
2065,3381,32,0
2066,3765,35,0
2067,3428,33,0
2068,3582,35,0
2069,3307,30,0
2070,3461,33,0
2071,3308,31,0
2072,3407,32,0
2073,3195,30,0
2074,3399,32,0
2075,3380,32,0
2076,3693,34,0
2077,3372,32,0
2078,3759,37,0
2079,3308,31,0
2080,3325,31,0
2081,3307,31,0
2082,3399,31,0
2083,3279,31,0
2084,3324,31,0
2085,3379,32,0
2086,3462,33,0
2087,3675,34,0
2088,3445,33,0
2089,3444,33,0
2090,3462,33,0
2091,3306,31,0
2092,3325,31,0
2093,3278,31,0
2094,3398,32,0
2095,3380,32,0
2096,3388,32,0
2097,3734,35,0
2098,3623,35,0
2099,3350,30,0
2100,3325,31,0
2101,2735,27,0
2102,0,0,0
2103,0,0,0
2104,0,0,0
2105,1616,14,0
2106,3949,37,0
2107,3372,32,0
2108,3580,35,0
2109,3307,31,0
2110,3545,33,0
2111,3225,30,0
2112,3323,31,0
2113,3521,31,0
2114,3399,32,0
2115,3379,31,0
2116,3693,34,0
2117,3372,32,0
2118,3705,36,0
2119,3225,30,0
2120,3461,33,0
2121,3308,31,0
2122,3399,32,0
2123,3277,31,0
2124,3407,32,0
2125,3298,31,0
2126,3766,35,0
2127,3646,36,0
2128,3363,32,0
2129,3307,31,0
2130,3462,33,0
2131,3308,31,0
2132,3324,31,0
2133,3277,31,0
2134,3400,32,0
2135,3380,32,0
2136,3692,34,0
2137,3507,34,0
2138,3623,35,0
2139,3308,31,0
2140,3325,31,0
2141,3308,31,0
2142,3399,32,0
2143,3277,31,0
2144,3324,31,0
2145,3380,32,0
2146,3767,35,0
2147,3371,32,0
2148,3581,35,0
2149,3308,31,0
2150,3462,33,0
2151,3307,31,0
2152,3325,31,0
2153,3277,31,0
2154,3398,32,0
2155,3381,32,0
2156,3775,35,0
2157,3482,34,0
2158,3705,36,0
2159,3226,30,0
2160,3325,30,0
2161,3307,31,0
2162,3399,32,0
2163,3278,31,0
2164,3324,31,0
2165,3379,31,0
2166,3767,35,0
2167,3508,34,0
2168,3445,33,0
2169,3307,31,0
2170,3463,33,0
2171,3307,31,0
2172,3324,31,0
2173,3278,31,0
2174,3398,32,0
2175,3379,32,0
2176,3693,34,0
2177,3508,34,0
2178,3622,35,0
2179,3308,31,0
2180,3324,31,0
2181,3476,33,0
2182,3230,30,0
2183,3278,31,0
2184,3324,31,0
2185,3461,32,0
2186,3684,34,0
2187,3429,33,0
2188,3664,36,0
2189,3225,30,0
2190,3462,33,0
2191,3308,31,0
2192,3492,33,0
2193,3109,29,0
2194,3481,33,0
2195,3298,31,0
2196,3692,34,0
2197,3590,35,0
2198,3541,34,0
2199,3308,31,0
2200,3407,32,0
2201,3307,31,0
2202,3317,31,0
2203,3277,31,0
2204,3325,31,0
2205,3379,32,0
2206,3766,35,0
2207,3589,35,0
2208,3364,32,0
2209,3308,31,0
2210,3544,34,0
2211,3225,30,0
2212,3326,31,0
2213,3359,32,0
2214,3398,32,0
2215,3298,31,0
2216,3693,34,0
2217,3428,33,0
2218,3759,37,0
2219,3390,32,0
2220,3325,31,0
2221,3394,32,0
2222,3230,30,0
2223,3360,32,0
2224,3242,30,0
2225,3380,32,0
2226,3848,36,0
2227,3289,30,0
2228,3581,35,0
2229,3308,31,0
2230,3463,33,0
2231,3307,30,0
2232,3324,31,0
2233,3447,33,0
2234,3230,30,0
2235,3379,32,0
2236,3775,35,0
2237,3426,33,0
2238,3704,36,0
2239,3308,31,0
2240,3243,30,0
2241,3308,31,0
2242,3399,32,0
2243,3445,33,0
2244,3157,29,0
2245,3461,33,0
2246,3685,34,0
2247,3428,33,0
2248,3664,36,0
2249,3393,32,0
2250,3231,30,0
2251,3372,32,0
2252,3406,32,0
2253,3364,32,0
2254,3232,30,0
2255,3379,32,0
2256,3692,34,0
2257,3372,32,0
2258,3759,37,0
2259,3307,31,0
2260,3325,31,0
2261,3390,32,0
2262,3317,31,0
2263,3362,31,0
2264,3406,32,0
2265,3465,33,0
2266,3510,33,0
2267,3460,32,0
2268,3663,36,0
2269,3226,30,0
2270,3480,33,0
2271,3290,31,0
2272,3407,32,0
2273,3194,30,0
2274,3480,33,0
2275,3467,33,0
2276,3219,30,0
2277,4037,39,0
2278,3455,33,0
2279,3308,31,0
2280,3406,32,0
2281,3226,30,0
2282,3682,35,0
2283,2994,28,0
2284,3407,32,0
2285,3297,31,0
2286,3767,35,0
2287,3507,34,0
2288,3446,33,0
2289,3307,31,0
2290,3481,33,0
2291,3289,31,0
2292,3325,31,0
2293,3278,31,0
2294,3565,34,0
2295,3212,30,0
2296,3711,35,0
2297,3658,35,0
2298,3454,33,0
2299,3309,31,0
2300,3407,32,0
2301,3508,33,0
2302,3116,29,0
2303,3277,31,0
2304,3325,31,0
2305,3380,32,0
2306,3760,36,0
2307,3718,35,0
2308,3298,32,0
2309,3307,31,0
2310,3567,34,0
2311,3204,30,0
2312,3406,32,0
2313,3365,32,0
2314,3231,30,0
2315,3378,32,0
2316,3555,34,0
2317,3510,32,0
2318,3925,39,0
2319,3139,29,0
2320,3408,32,0
2321,3224,30,0
2322,3480,33,0
2323,3196,30,0
2324,3324,31,0
2325,3462,33,0
2326,3380,32,0
2327,3744,35,0
2328,3515,34,0
2329,3307,31,0
2330,3567,34,0
2331,3204,30,0
2332,3493,33,0
2333,3276,31,0
2334,3314,30,0
2335,3380,32,0
2336,3473,33,0
2337,3701,35,0
2338,3706,36,0
2339,3393,32,0
2340,3324,31,0
2341,3223,30,0
2342,3483,33,0
2343,3392,31,0
2344,3124,29,0
2345,3465,33,0
2346,3294,31,0
2347,3677,34,0
2348,3750,37,0
2349,3140,29,0
2350,3480,33,0
2351,3371,32,0
2352,3412,32,0
2353,3110,29,0
2354,3681,35,0
2355,3380,32,0
2356,3105,29,0
2357,3844,36,0
2358,3758,37,0
2359,3141,29,0
2360,3607,34,0
2361,3105,29,0
2362,3601,34,0
2363,2993,28,0
2364,3492,33,0
2365,3495,33,0
2366,3346,32,0
2367,3784,36,0
2368,3647,35,0
2369,3308,31,0
2370,3198,30,0
2371,3289,31,0
2372,3324,31,0
2373,3279,31,0
2374,3567,34,0
2375,3210,30,0
2376,3557,34,0
2377,3677,34,0
2378,3874,37,0
2379,3023,28,0
2380,3609,34,0
2381,3191,30,0
2382,3398,32,0
2383,3279,31,0
2384,3237,30,0
2385,3580,34,0
2386,3179,30,0
2387,3844,36,0
2388,3414,33,0
2389,3476,33,0
2390,3514,33,0
2391,3372,32,0
2392,3123,29,0
2393,3479,33,0
2394,3399,32,0
2395,3179,30,0
2396,3386,32,0
2397,3735,35,0
2398,3845,38,0
2399,3307,31,0
2400,3440,32,0
2401,3308,31,0
2402,3114,29,0
2403,3445,33,0
2404,3158,29,0
2405,3378,32,0
2406,3745,36,0
2407,3562,33,0
2408,3345,32,0
2409,3476,33,0
2410,3514,33,0
2411,3170,30,0
2412,3244,30,0
2413,3445,33,0
2414,3230,30,0
2415,3381,32,0
2416,3470,33,0
2417,3877,36,0
2418,3475,34,0
2419,3477,33,0
2420,3440,32,0
2421,3105,29,0
2422,3399,32,0
2423,3195,30,0
2424,3406,32,0
2425,3582,34,0
2426,3461,33,0
2427,3868,37,0
2428,3245,31,0
2429,3225,30,0
2430,3682,34,0
2431,3170,30,0
2432,3526,33,0
2433,3077,29,0
2434,3316,31,0
2435,3547,33,0
2436,3504,33,0
2437,3612,34,0
2438,3707,36,0
2439,3308,31,0
2440,3158,29,0
2441,3591,34,0
2442,3398,32,0
2443,2994,28,0
2444,3406,32,0
2445,3581,34,0
2446,3261,31,0
2447,3811,36,0
2448,3647,35,0
2449,3193,30,0
2450,3312,31,0
2451,3459,33,0
2452,3439,32,0
2453,3076,29,0
2454,3601,34,0
2455,3264,31,0
2456,3581,34,0
2457,3591,34,0
2458,3541,34,0
2459,3306,30,0
2460,3493,33,0
2461,3425,32,0
2462,3398,32,0
2463,3075,29,0
2464,3411,32,0
2465,3379,32,0
2466,3375,32,0
2467,3900,37,0
2468,3645,34,0
2469,3024,28,0
2470,3480,33,0
2471,3457,33,0
2472,3441,32,0
2473,3278,30,0
2474,3196,30,0
2475,3299,31,0
2476,3470,33,0
2477,3878,36,0
2478,3758,37,0
2479,3107,29,0
2480,3323,31,0
2481,3394,32,0
2482,3313,31,0
2483,3363,32,0
2484,3440,32,0
2485,3265,31,0
2486,3375,32,0
2487,3935,37,0
2488,3381,33,0
2489,3508,33,0
2490,3283,31,0
2491,3372,32,0
2492,3238,30,0
2493,3480,32,0
2494,3399,32,0
2495,3263,31,0
2496,3389,32,0
2497,3927,37,0
2498,3421,33,0
2499,3308,31,0
2500,3525,33,0
2501,3023,28,0
2502,3567,34,0
2503,3192,30,0
2504,3526,33,0
2505,3263,31,0
2506,3579,34,0
2507,3528,32,0
2508,3527,34,0
2509,3510,33,0
2510,3283,31,0
2511,3286,31,0
2512,3411,32,0
2513,3393,31,0
2514,3399,32,0
2515,3380,32,0
2516,3271,31,0
2517,3647,35,0
2518,3761,36,0
2519,3509,33,0
2520,3324,31,0
2521,3107,29,0
2522,3599,34,0
2523,3278,31,0
2524,3325,31,0
2525,3263,30,0
2526,3577,34,0
2527,3388,32,0
2528,3755,36,0
2529,3423,32,0
2530,3198,30,0
2531,3371,32,0
2532,3526,33,0
2533,3077,29,0
2534,3600,34,0
2535,3380,32,0
2536,3187,30,0
2537,3673,35,0
2538,4040,39,0
2539,3229,30,0
2540,3123,28,0
2541,3394,32,0
2542,3513,33,0
2543,3277,31,0
2544,3041,28,0
2545,3664,35,0
2546,3461,33,0
2547,3645,35,0
2548,3671,35,0
2549,3105,29,0
2550,3484,32,0
2551,3488,33,0
2552,3209,30,0
2553,3278,31,0
2554,3514,33,0
2555,3380,32,0
2556,3388,32,0
2557,3257,31,0
2558,4062,39,0
2559,3222,30,0
2560,3525,33,0
2561,3106,29,0
2562,3317,31,0
2563,3561,34,0
2564,3402,32,0
2565,3302,31,0
2566,3540,34,0
2567,3408,32,0
2568,3775,36,0
2569,3193,30,0
2570,3312,31,0
2571,3457,33,0
2572,3325,31,0
2573,3393,32,0
2574,3115,29,0
2575,3663,35,0
2576,3186,30,0
2577,3647,35,0
2578,3847,37,0
2579,3392,32,0
2580,3519,33,0
2581,3229,30,0
2582,3197,30,0
2583,3563,32,0
2584,3403,32,0
2585,3301,31,0
2586,3540,34,0
2587,3309,31,0
2588,3754,36,0
2589,3423,32,0
2590,3400,32,0
2591,3255,31,0
2592,3324,31,0
2593,3394,32,0
2594,3477,33,0
2595,3186,30,0
2596,3581,34,0
2597,3526,33,0
2598,3837,37,0
2599,3193,30,0
2600,3517,33,0
2601,3230,30,0
2602,3283,31,0
2603,3109,29,0
2604,3687,35,0
2605,3186,30,0
2606,3654,35,0
2607,3381,32,0
2608,3746,36,0
2609,3422,32,0
2610,3475,33,0
2611,3295,31,0
2612,3402,31,0
2613,3198,30,0
2614,3400,32,0
2615,3379,32,0
2616,3387,32,0
2617,3604,34,0
2618,3721,36,0
2619,3423,32,0
2620,3403,32,0
2621,3230,30,0
2622,3477,33,0
2623,3084,29,0
2624,3324,31,0
2625,3496,33,0
2626,3540,34,0
2627,3525,33,0
2628,3544,34,0
2629,3424,31,0
2630,3476,33,0
2631,3177,30,0
2632,3441,32,0
2633,3075,29,0
2634,3485,33,0
2635,3496,33,0
2636,3466,33,0
2637,3582,34,0
2638,3722,36,0
2639,3423,32,0
2640,3402,32,0
2641,3230,30,0
2642,3283,31,0
2643,3394,32,0
2644,3209,30,0
2645,3495,33,0
2646,3346,32,0
2647,3720,35,0
2648,3658,35,0
2649,3308,31,0
2650,3399,32,0
2651,3371,32,0
2652,3401,32,0
2653,3201,30,0
2654,3398,32,0
2655,3379,32,0
2656,3274,31,0
2657,3370,32,0
2658,4262,41,0
2659,3230,30,0
2660,3209,30,0
2661,3423,32,0
2662,3399,32,0
2663,3278,31,0
2664,3403,32,0
2665,3301,31,0
2666,3346,32,0
2667,3777,36,0
2668,3738,36,0
2669,3228,30,0
2670,3197,30,0
2671,3574,34,0
2672,3402,32,0
2673,3199,30,0
2674,3478,33,0
2675,3099,29,0
2676,3589,34,0
2677,3373,32,0
2678,4141,40,0
2679,3229,30,0
2680,3210,30,0
2681,3423,32,0
2682,3398,32,0
2683,3277,31,0
2684,3402,32,0
2685,3302,31,0
2686,3539,34,0
2687,3526,33,0
2688,3446,33,0
2689,3320,31,0
2690,3599,34,0
2691,3256,31,0
2692,3441,32,0
2693,3277,31,0
2694,3475,33,0
2695,3187,30,0
2696,3503,33,0
2697,3660,34,0
2698,3702,35,0
2699,3443,32,0
2700,3402,32,0
2701,3230,30,0
2702,3477,33,0
2703,3199,30,0
2704,3402,32,0
2705,3302,31,0
2706,3347,32,0
2707,3718,35,0
2708,3737,36,0
2709,3230,30,0
2710,3477,33,0
2711,3292,31,0
2712,3324,31,0
2713,3279,31,0
2714,3476,33,0
2715,3301,31,0
2716,3187,30,0
2717,3805,36,0
2718,3914,38,0
2719,3231,30,0
2720,3402,32,0
2721,3115,29,0
2722,3592,34,0
2723,3199,29,0
2724,3402,32,0
2725,3301,31,0
2726,3461,33,0
2727,3662,35,0
2728,3659,35,0
2729,3307,31,0
2730,3478,33,0
2731,3092,29,0
2732,3525,33,0
2733,3277,31,0
2734,3478,33,0
2735,3301,31,0
2736,3465,33,0
2737,3294,31,0
2738,4068,39,0
2739,3307,31,0
2740,3404,32,0
2741,3230,30,0
2742,3476,33,0
2743,3200,30,0
2744,3402,32,0
2745,3302,31,0
2746,3539,34,0
2747,3177,30,0
2748,4086,39,0
2749,3229,30,0
2750,3476,33,0
2751,3294,31,0
2752,3403,32,0
2753,3198,30,0
2754,3561,33,0
2755,3302,31,0
2756,3465,33,0
2757,3582,34,0
2758,3916,38,0
2759,3229,30,0
2760,3402,32,0
2761,3231,30,0
2762,3283,31,0
2763,3393,32,0
2764,3324,31,0
2765,3379,32,0
2766,3541,34,0
2767,3525,33,0
2768,3736,36,0
2769,3231,30,0
2770,3477,33,0
2771,3293,31,0
2772,3403,32,0
2773,3200,30,0
2774,3281,31,0
2775,3496,33,0
2776,3389,32,0
2777,3603,34,0
2778,3721,36,0
2779,3424,32,0
2780,3402,32,0
2781,3229,30,0
2782,3400,32,0
2783,3076,29,0
2784,3604,34,0
2785,3301,31,0
2786,3539,34,0
2787,3584,34,0
2788,3737,36,0
2789,3228,30,0
2790,3478,33,0
2791,3294,31,0
2792,3402,32,0
2793,3200,30,0
2794,3477,33,0
2795,3300,31,0
2796,3466,33,0
2797,3526,33,0
2798,3914,38,0
2799,3229,30,0
2800,3404,32,0
2801,3229,30,0
2802,3476,33,0
2803,3201,30,0
2804,3402,32,0
2805,3302,31,0
2806,3539,34,0
2807,3525,33,0
2808,3739,36,0
2809,3229,30,0
2810,3475,33,0
2811,3295,31,0
2812,3403,32,0
2813,3199,30,0
2814,3399,31,0
2815,3380,32,0
2816,3464,33,0
2817,3351,31,0
2818,4147,40,0
2819,3229,30,0
2820,3402,32,0
2821,3231,30,0
2822,3476,33,0
2823,3199,30,0
2824,3404,32,0
2825,3301,31,0
2826,3540,34,0
2827,3293,31,0
2828,3969,38,0
2829,3231,30,0
2830,3476,33,0
2831,3292,31,0
2832,3403,32,0
2833,3200,30,0
2834,3282,31,0
2835,3496,33,0
2836,3465,33,0
2837,3525,33,0
2838,3915,38,0
2839,3230,30,0
2840,3324,31,0
2841,3307,31,0
2842,3478,33,0
2843,3199,30,0
2844,3402,32,0
2845,3302,31,0
2846,3539,34,0
2847,3526,33,0
2848,3794,37,0
2849,3229,30,0
2850,3478,33,0
2851,3293,31,0
2852,3401,32,0
2853,3201,30,0
2854,3477,33,0
2855,3301,31,0
2856,3388,32,0
2857,3603,34,0
2858,3914,38,0
2859,3230,30,0
2860,3403,32,0
2861,3228,30,0
2862,3476,33,0
2863,3201,30,0
2864,3402,32,0
2865,3301,31,0
2866,3540,34,0
2867,3525,33,0
2868,3738,36,0
2869,3229,29,0
2870,3476,33,0
2871,3295,31,0
2872,3402,32,0
2873,3198,30,0
2874,3478,33,0
2875,3302,31,0
2876,3387,32,0
2877,3604,34,0
2878,3972,39,0
2879,3229,30,0
2880,3403,32,0
